episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_loss_unclipped,info/learner/default_policy/vf_explained_var,info/learner/default_policy/entropy,info/learner/default_policy/mean_kl_loss,info/learner/default_policy/default_optimizer_lr,info/learner/default_policy/curr_lr,info/learner/default_policy/curr_entropy_coeff,info/learner/default_policy/curr_kl_coeff
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,11264,0,5632,0,512,0,35.28591516521147,0.0,5632,0,11264,False,3,11,3fcc1_00000,2025-05-08_15-49-10,1746715750,14.593944072723389,113.50989007949829,5916,SUMO,10.0.2.15,113.50989007949829,11,checkpoint_000001,5632,0,11264,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8691.329,6971.31,20.005,5632,0,11264,0,46.654545454545456,65.72272727272728,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,0.9804067297838628,0.9804067297838628,-0.017864557908615096,4.246832599118352,52.83265080451965,-0.05055116824805737,0.6361010544002056,0.02771849866548237,2e-05,2e-05,0.1,0.00937500037252903
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,12288,0,6144,0,512,0,79.9411438106899,0.0,6144,0,12288,False,3,12,3fcc1_00000,2025-05-08_15-49-16,1746715756,6.416480779647827,119.92637085914612,5916,SUMO,10.0.2.15,119.92637085914612,12,,6144,0,12288,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8514.602,6828.863,21.848,6144,0,12288,0,52.50000000000001,65.72222222222223,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.06060727278872946,-0.06060727278872946,0.004434975911863148,0.0008046136568736984,0.0008046136568736984,-1.0,0.6529276702553034,0.005265670983870052,2e-05,2e-05,0.1,0.00937500037252903
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,13312,0,6656,0,512,0,90.1421758828911,0.0,6656,0,13312,False,3,13,3fcc1_00000,2025-05-08_15-49-22,1746715762,5.693352222442627,125.61972308158875,5916,SUMO,10.0.2.15,125.61972308158875,13,,6656,0,13312,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8448.871,6731.758,18.085,6656,0,13312,0,54.471428571428575,65.81428571428572,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.06376266500446945,-0.06376266500446945,0.0015401861630380154,0.0001799778483018599,0.0001799778483018599,-1.0,0.653492309898138,0.00014789009570392864,2e-05,2e-05,0.1,0.004687500186264515
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,14336,0,7168,0,512,0,67.0320138908246,0.0,7168,0,14336,False,3,14,3fcc1_00000,2025-05-08_15-49-30,1746715770,7.663553476333618,133.28327655792236,5916,SUMO,10.0.2.15,133.28327655792236,14,,7168,0,14336,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8387.359,6653.221,21.107,7168,0,14336,0,47.54545454545453,65.9909090909091,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.06570008062990382,-0.06570008062990382,9.698112262412905e-06,3.489893022106117e-05,3.489893022106117e-05,-1.0,0.6571981750428677,0.0002802642772666175,2e-05,2e-05,0.1,0.0023437500931322575
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,15360,0,7680,0,512,0,64.43987899553923,0.0,7680,0,15360,False,3,15,3fcc1_00000,2025-05-08_15-49-38,1746715778,7.956249475479126,141.2395260334015,5916,SUMO,10.0.2.15,141.2395260334015,15,,7680,0,15360,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8492.458,6758.461,27.575,7680,0,15360,0,38.69166666666666,65.64999999999999,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.06850793683242955,-0.06850793683242955,-0.003730587096652016,6.2930977904329666e-06,6.2930977904329666e-06,-0.9947188675403595,0.6478465735912323,0.0024477689305570038,2e-05,2e-05,0.1,0.0011718750465661287
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,16384,0,8192,0,512,0,80.27923134863744,0.0,8192,0,16384,False,3,16,3fcc1_00000,2025-05-08_15-49-45,1746715785,6.398388862609863,147.63791489601135,5916,SUMO,10.0.2.15,147.63791489601135,16,,8192,0,16384,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8331.293,6565.277,26.126,8192,0,16384,0,43.787499999999994,65.3375,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.06878495104829199,-0.06878495104829199,-0.007443226536270231,1.4435275562441063e-06,1.4435275562441063e-06,-0.880718344449997,0.6135420341044664,0.01034290762297303,2e-05,2e-05,0.1,0.0011718750465661287
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,17408,0,8704,0,512,0,75.07974501570708,0.0,8704,0,17408,False,3,17,3fcc1_00000,2025-05-08_15-49-52,1746715792,6.8309149742126465,154.468829870224,5916,SUMO,10.0.2.15,154.468829870224,17,,8704,0,17408,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8478.801,6685.24,22.399,8704,0,17408,0,65.8,65.66,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.06675314003077801,-0.06675314003077801,-0.012825353699736298,6.218849638806034e-07,6.218849638806034e-07,-0.8644290089607238,0.5393671382218599,0.007488431844390675,2e-05,2e-05,0.1,0.0011718750465661287
1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,3,0,0,18432,0,9216,0,512,0,71.30743460792816,0.0,9216,0,18432,False,3,18,3fcc1_00000,2025-05-08_15-49-59,1746715799,7.186102390289307,161.6549322605133,5916,SUMO,10.0.2.15,161.6549322605133,18,,9216,0,18432,0,1.0169642905566434e-13,-1.6653345369377348e-15,3.3343698172908866e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",8663.26,6863.335,23.617,9216,0,18432,0,56.63000000000001,65.55,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13]","[1600, 1600, 1600]",64.0,1024.0,-0.05473628013169218,-0.05473628013169218,5.1543733570724724e-05,3.2677667012315225e-07,3.2677667012315225e-07,-0.9821310453116894,0.5479552816599608,0.006505667687742545,2e-05,2e-05,0.1,0.0011718750465661287
1.745270594710746e-13,-1.0260195471012423e-13,1.9221314354981683e-14,1600.0,3,0,3,0,0,19456,0,9728,0,512,0,51.6674394105339,0.0,9728,0,19456,False,6,19,3fcc1_00000,2025-05-08_15-50-09,1746715809,9.942450284957886,171.5973825454712,5916,SUMO,10.0.2.15,171.5973825454712,19,,9728,0,19456,0,1.745270594710746e-13,-1.0260195471012423e-13,1.9221314354981683e-14,1600.0,3,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13, 1.745270594710746e-13, -5.662831314978689e-14, -1.0260195471012423e-13]","[1600, 1600, 1600, 1600, 1600, 1600]",8971.772,7174.754,24.317,9728,0,19456,0,57.94615384615384,64.79230769230769,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13, 1.745270594710746e-13, -5.662831314978689e-14, -1.0260195471012423e-13]","[1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,0.16579480661166598,0.16579480661166598,-0.004569118929794058,0.9330145880770779,2.332856574673662,-0.5349377822130919,0.6289511613547802,0.004597610036097421,2e-05,2e-05,0.1,0.0005859375232830644
1.745270594710746e-13,-1.0260195471012423e-13,1.9221314354981683e-14,1600.0,0,0,3,0,0,20480,0,10240,0,512,0,21.268616190106886,0.0,10240,0,20480,False,6,20,3fcc1_00000,2025-05-08_15-50-33,1746715833,24.095358848571777,195.69274139404297,5916,SUMO,10.0.2.15,195.69274139404297,20,,10240,0,20480,0,1.745270594710746e-13,-1.0260195471012423e-13,1.9221314354981683e-14,1600.0,0,0,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13, 1.745270594710746e-13, -5.662831314978689e-14, -1.0260195471012423e-13]","[1600, 1600, 1600, 1600, 1600, 1600]",9653.783,7854.016,23.244,10240,0,20480,0,63.536363636363646,63.9969696969697,"[0.0, -1.6653345369377348e-15, 1.0169642905566434e-13, 1.745270594710746e-13, -5.662831314978689e-14, -1.0260195471012423e-13]","[1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,1.667911616899073,1.667911616899073,-0.036329264449886975,7.073454369604588,53.65674681067467,0.0660661831498146,0.6414648607373238,0.040584006347909,2e-05,2e-05,0.1,0.0008789062849245965
