episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_loss_unclipped,info/learner/default_policy/vf_explained_var,info/learner/default_policy/entropy,info/learner/default_policy/mean_kl_loss,info/learner/default_policy/default_optimizer_lr,info/learner/default_policy/curr_lr,info/learner/default_policy/curr_entropy_coeff,info/learner/default_policy/curr_kl_coeff
2.864201931185306e-13,-2.1673288164159032e-13,-1.8454060617586105e-14,1600.0,0,0,3,0,0,83968,0,41984,0,512,0,74.32638575636024,0.0,41984,0,83968,False,24,82,31dd4_00000,2025-05-08_17-51-56,1746723116,6.898391485214233,645.9475264549255,48584,SUMO,10.0.2.15,645.9475264549255,82,,41984,0,83968,0,2.864201931185306e-13,-2.1673288164159032e-13,-1.8454060617586105e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",8288.885,6768.144,29.804,41984,0,83968,0,28.177777777777777,72.6,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.07062179436907172,-0.07062179436907172,-0.001900151977315545,7.533848770435725e-06,7.533848770435725e-06,-0.7835102938115597,0.6872352529317141,0.003084838717208527,2e-05,2e-05,0.1,1.9667269115369868e-12
2.864201931185306e-13,-2.1673288164159032e-13,-1.8454060617586105e-14,1600.0,0,0,3,0,0,84992,0,42496,0,512,0,74.12202348624676,0.0,42496,0,84992,False,24,83,31dd4_00000,2025-05-08_17-52-03,1746723123,6.97862434387207,652.9261507987976,48584,SUMO,10.0.2.15,652.9261507987976,83,,42496,0,84992,0,2.864201931185306e-13,-2.1673288164159032e-13,-1.8454060617586105e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",8009.395,6499.554,33.116,42496,0,84992,0,26.125,72.42500000000001,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.08164981181034818,-0.08164981181034818,-0.013933708099648357,3.5710901066465795e-06,3.5710901066465795e-06,-0.829442372918129,0.6771699514240026,0.022992309765601248,2e-05,2e-05,0.1,2.950090258885263e-12
2.864201931185306e-13,-2.1673288164159032e-13,-1.8454060617586105e-14,1600.0,0,0,3,0,0,86016,0,43008,0,512,0,106.0876521381382,0.0,43008,0,86016,False,24,84,31dd4_00000,2025-05-08_17-52-08,1746723128,4.849912166595459,657.7760629653931,48584,SUMO,10.0.2.15,657.7760629653931,84,,43008,0,86016,0,2.864201931185306e-13,-2.1673288164159032e-13,-1.8454060617586105e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",7968.862,6475.679,37.905,43008,0,86016,0,33.5,72.42,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.06289587126811966,-0.06289587126811966,-0.0002914902521297336,1.8302593218777474e-06,1.8302593218777474e-06,-0.9612717151641845,0.6260483648627997,0.0068806900272818435,2e-05,2e-05,0.1,2.950090258885263e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,3,0,3,0,0,87040,0,43520,0,512,0,27.135592756233876,0.0,43520,0,87040,False,27,85,31dd4_00000,2025-05-08_17-52-27,1746723147,18.878634214401245,676.6546971797943,48584,SUMO,10.0.2.15,676.6546971797943,85,,43520,0,87040,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,3,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",9074.104,7583.022,38.672,43520,0,87040,0,24.45,72.47727272727273,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,0.7104932560119778,0.7104932560119778,-0.008610297972336412,3.1291496844397644,10.947771052400933,-0.05621340125799179,0.6318387608975172,0.010908714137926268,2e-05,2e-05,0.1,2.950090258885263e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,3,0,0,88064,0,44032,0,512,0,45.5848153499496,0.0,44032,0,88064,False,27,86,31dd4_00000,2025-05-08_17-52-38,1746723158,11.245222091674805,687.8999192714691,48584,SUMO,10.0.2.15,687.8999192714691,86,,44032,0,88064,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",8445.163,6945.061,36.786,44032,0,88064,0,31.127272727272725,72.48181818181818,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,1.124593663495034,1.124593663495034,-0.02252964647486806,4.849151400412666,37.808899385790575,-0.388065642490983,0.6516453921794891,0.030720827989750888,2e-05,2e-05,0.1,4.425135605168329e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,3,0,0,89088,0,44544,0,512,0,98.61116982162056,0.0,44544,0,89088,False,27,87,31dd4_00000,2025-05-08_17-52-44,1746723164,5.212381362915039,693.1123006343842,48584,SUMO,10.0.2.15,693.1123006343842,87,,44544,0,89088,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",8028.607,6542.819,41.157,44544,0,89088,0,29.46666666666667,72.60000000000001,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.058983673917828126,-0.058983673917828126,-0.0031496914569288494,0.04676365159612032,0.051003529282024826,-0.9070119872689247,0.6752489633858204,0.0013284727388055196,2e-05,2e-05,0.1,2.2125678025841644e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,3,0,0,90112,0,45056,0,512,0,135.42025136838555,0.0,45056,0,90112,False,27,88,31dd4_00000,2025-05-08_17-52-47,1746723167,3.7899208068847656,696.9022214412689,48584,SUMO,10.0.2.15,696.9022214412689,88,,45056,0,90112,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",7756.512,6284.675,42.917,45056,0,90112,0,18.3,72.525,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.07120222066878341,-0.07120222066878341,-0.00680493579711765,0.0007116000228904795,0.0007116000228904795,-0.6258082896471023,0.6457518458366394,0.008715603428075269,2e-05,2e-05,0.1,2.2125678025841644e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,3,0,0,91136,0,45568,0,512,0,86.18619425918118,0.0,45568,0,91136,False,27,89,31dd4_00000,2025-05-08_17-52-53,1746723173,5.94951319694519,702.8517346382141,48584,SUMO,10.0.2.15,702.8517346382141,89,,45568,0,91136,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",7785.968,6305.681,41.177,45568,0,91136,0,20.885714285714283,72.64285714285714,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.062095877667889,-0.062095877667889,-0.0010549108497798442,0.00031591109171813514,0.00031591109171813514,-0.7540276110172272,0.6111994415521622,0.0015280758489872425,2e-05,2e-05,0.1,1.1062839012920822e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,3,0,0,92160,0,46080,0,512,0,135.50479488708595,0.0,46080,0,92160,False,27,90,31dd4_00000,2025-05-08_17-52-57,1746723177,3.7876641750335693,706.6393988132477,48584,SUMO,10.0.2.15,706.6393988132477,90,,46080,0,92160,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",7441.833,5937.884,37.999,46080,0,92160,0,25.075000000000003,72.8,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.06903801183216274,-0.06903801183216274,-0.0039407056756317616,0.00013538693305292782,0.00013538693305292782,-0.7380262441933155,0.6513114832341671,0.010493675316968164,2e-05,2e-05,0.1,1.1062839012920822e-12
2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,3,0,0,93184,0,46592,0,512,0,126.28953167368512,0.0,46592,0,93184,False,27,91,31dd4_00000,2025-05-08_17-53-01,1746723181,4.066876411437988,710.7062752246857,48584,SUMO,10.0.2.15,710.7062752246857,91,checkpoint_000009,46592,0,93184,0,2.864201931185306e-13,-2.1673288164159032e-13,-2.4108737126002264e-14,1600.0,0,0,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",7146.728,5633.116,37.217,46592,0,93184,0,38.425000000000004,72.57499999999999,"[-3.907985046680551e-14, -7.36806449186389e-14, -1.3722356584366935e-13, 6.39349684306012e-14, 2.864201931185306e-13, 4.9557580261705425e-14, 1.0640793801641735e-14, -3.4416913763379853e-15, -6.734370006089563e-14, -2.1673288164159032e-13, -5.286396320691722e-14, -1.3500311979441904e-13, 5.950448467295644e-14, 2.883804306463844e-14, -4.9758808184918735e-14, -1.616484723854228e-13, -1.9317880628477724e-14, -1.777744618181032e-14, 3.1058489113888754e-14, 8.880049473525276e-14, -3.1547681134114214e-14, -1.266209359584991e-13, 2.2426505097428162e-14, 4.796163466380676e-14, -4.908920492319169e-14, 4.2674197509029455e-16, -1.5937598463189317e-13]","[1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600, 1600]",64.0,1024.0,-0.0644225281663239,-0.0644225281663239,0.002263056207448244,6.046115019131548e-05,6.046115019131548e-05,-0.7357224687933922,0.6670069623738527,0.0020293625375124693,2e-05,2e-05,0.1,5.531419506460411e-13
