step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,3.0573059488010284,1,0.0,0.14256453215923767,1,0.0,0.29404780939866315,2,0.0
10.0,0,0.0,0.0,7.506474168986915,0,0.0,0.5273316428192389,0,0.0,0.5300671240132162,0,0.0
15.0,3,0.0,0.0,8.181679672076054,1,0.0,0.6151360698577283,2,0.0,0.5694017018393162,3,0.0
20.0,0,0.0,0.0,9.84978023525098,0,0.0,0.6637347460861853,0,0.0,0.733789352759806,0,0.0
25.0,5,7.0,0.21875,9.02683972111158,1,0.0,0.6202324163630457,4,7.0,0.5886181514021857,5,7.0
30.0,9,30.0,0.75,7.622159380648881,3,4.0,0.5926437452857473,6,26.0,0.40938444687296827,9,30.0
35.0,3,10.0,0.21739130434782608,7.87637768737178,3,11.0,0.5906905948150561,0,13.0,0.4722064671905525,3,24.0
40.0,8,35.0,0.7142857142857143,7.993836201621955,5,25.0,0.49105648115921263,2,12.0,0.5627835563090593,7,37.0
45.0,7,42.0,0.8076923076923077,6.955683944138093,0,10.0,0.4880778618363563,6,40.0,0.4096683668558572,6,50.0
50.0,9,63.0,1.1666666666666667,7.420517168736539,2,6.0,0.5747470007814235,6,58.0,0.40180522018483383,8,64.0
55.0,11,100.0,2.0,7.200469188013069,2,8.0,0.4295072200718217,8,83.0,0.41310156088288774,10,91.0
60.0,15,124.0,2.5306122448979593,6.310492297711431,7,30.0,0.2982901474022887,8,124.0,0.37314200530030617,15,154.0
65.0,19,116.0,2.230769230769231,5.412720578437402,11,100.0,0.29935542929254627,8,158.0,0.19345528922293423,19,258.0
70.0,11,28.0,0.5283018867924528,5.303246569856939,5,99.0,0.3891924837266394,5,152.0,0.21790177987121342,10,251.0
75.0,9,20.0,0.35714285714285715,6.173213807496418,3,41.0,0.4789818666014775,6,149.0,0.16197390542650364,9,190.0
80.0,10,10.0,0.16129032258064516,6.239729046619003,5,27.0,0.4478633103980474,5,154.0,0.19960494976209187,10,181.0
85.0,14,57.0,0.8769230769230769,6.867494686918537,9,57.0,0.3528965366048502,5,155.0,0.368712328459586,14,212.0
90.0,22,121.0,1.890625,5.4026035206024074,13,110.0,0.24275023483648253,9,155.0,0.3018766150295252,22,265.0
