step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,3.0572075129797054,1,0.0,0.16555727377824525,1,0.0,0.2779797027488795,2,0.0
10.0,0,0.0,0.0,9.047715617320703,0,0.0,0.6816246840954714,0,0.0,0.6811355621367216,0,0.0
15.0,4,2.0,0.1,7.713301569414914,2,2.0,0.5710435063779781,2,0.0,0.6124398124944421,4,2.0
20.0,0,0.0,0.0,9.047836390380773,0,0.0,0.7157363375851397,0,0.0,0.7043921247707453,0,0.0
25.0,4,3.0,0.09375,8.721624619612793,2,1.0,0.6142574372779356,2,2.0,0.6682186251326041,4,3.0
30.0,6,14.0,0.34146341463414637,9.071987218065706,2,1.0,0.6321204357826341,3,9.0,0.5400427883625423,5,10.0
35.0,8,37.0,0.8043478260869565,8.536286861558382,2,3.0,0.6197015214784753,5,26.0,0.40410149668412276,7,29.0
40.0,9,52.0,1.0612244897959184,7.348115396746078,2,10.0,0.46980645900146634,5,37.0,0.44877603284831286,7,47.0
45.0,13,99.0,1.9038461538461537,7.082071477531986,6,34.0,0.41705600433382434,6,47.0,0.44794133493299493,12,81.0
50.0,7,87.0,1.7058823529411764,6.766257415886933,1,20.0,0.4834304656540397,5,69.0,0.41873264719041486,6,89.0
55.0,12,62.0,1.24,7.369836999440865,4,11.0,0.4714479698912131,8,77.0,0.3593073228781946,12,88.0
60.0,2,6.0,0.11538461538461539,7.314585323968618,0,41.0,0.5051834017779688,2,94.0,0.32087247675037,2,135.0
65.0,9,23.0,0.4339622641509434,6.479100740893236,5,39.0,0.3543641165893565,4,95.0,0.3027011485494108,9,134.0
70.0,16,61.0,1.196078431372549,5.198787894738129,10,76.0,0.3686152471114757,5,85.0,0.23568422224363927,15,161.0
75.0,19,120.0,2.142857142857143,4.6329798213549145,11,123.0,0.3152707663610001,8,85.0,0.15359873509356362,19,208.0
80.0,13,42.0,0.7,4.591310141479715,7,125.0,0.35896222678033385,6,104.0,0.18859082896185597,13,229.0
85.0,7,31.0,0.5,6.858720857589491,3,40.0,0.46931179814205015,4,99.0,0.3023829272825758,7,139.0
90.0,12,47.0,0.746031746031746,6.169966656404687,4,30.0,0.35693911760943764,8,99.0,0.3045657325622185,12,129.0
95.0,17,43.0,0.6515151515151515,5.874335358266285,3,20.0,0.42180094493744413,13,143.0,0.22288348063703234,16,163.0
100.0,18,73.0,1.106060606060606,5.07140874021032,4,31.0,0.37364664754095256,13,189.0,0.1756744631875243,17,220.0
105.0,22,131.0,2.046875,5.107906690854993,10,66.0,0.3569057384710872,11,218.0,0.21055333438323673,21,284.0
110.0,23,212.0,3.3125,4.635932435777913,8,89.0,0.3609577397221939,14,269.0,0.1722744138633013,22,358.0
115.0,22,186.0,2.735294117647059,3.8744488878732,2,80.0,0.288845869986785,20,359.0,0.14250380868703005,22,439.0
120.0,26,185.0,2.7611940298507465,4.111083886465346,5,68.0,0.34246699188421115,21,419.0,0.14325116522970407,26,487.0
