step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.9677621584114,1,0.0,0.1388365452795726,1,0.0,0.2748388763924048,2,0.0
10.0,0,0.0,0.0,8.175599090315728,0,0.0,0.5826474157102739,0,0.0,0.6014824135653862,0,0.0
15.0,3,0.0,0.0,8.035213139393734,1,0.0,0.556592549911002,2,0.0,0.5986026681147757,3,0.0
20.0,1,5.0,0.19230769230769232,8.299424781473531,1,5.0,0.5654224047708125,0,0.0,0.6705490601392091,1,5.0
25.0,5,18.0,0.5454545454545454,7.806926343717526,4,18.0,0.4641634134564533,1,0.0,0.7132471065069393,5,18.0
30.0,4,9.0,0.225,8.545713015291216,1,1.0,0.6468430887657995,2,5.0,0.5636619770433439,3,6.0
35.0,8,33.0,0.717391304347826,8.629853903587874,2,2.0,0.6540128987030783,5,22.0,0.46272208825347116,7,24.0
40.0,9,68.0,1.4166666666666667,7.508636148299469,1,1.0,0.5744918298223296,7,53.0,0.3914262325757645,8,54.0
45.0,13,122.0,2.392156862745098,6.940967289140609,2,8.0,0.4178780056391877,10,97.0,0.40621943849389763,12,105.0
50.0,14,173.0,3.46,5.9281573579467866,3,8.0,0.4613101980184744,10,148.0,0.33823565196783306,13,156.0
55.0,15,178.0,3.56,6.185084817136634,5,27.0,0.4632006132180261,9,166.0,0.309217587155274,14,193.0
60.0,13,184.0,3.68,6.332384978685078,3,36.0,0.3458876747325764,9,166.0,0.39520536564217434,12,202.0
65.0,14,232.0,4.549019607843137,6.139254203051428,3,30.0,0.4472378332544831,10,181.0,0.24462348091965747,13,211.0
70.0,22,278.0,5.148148148148148,5.849319902305932,7,34.0,0.43216446826895893,15,244.0,0.2414828166627587,22,278.0
