step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,3.5113907341845327,1,0.0,0.18537836469887606,1,0.0,0.36154614274450725,2,0.0
10.0,0,0.0,0.0,8.47637668935876,0,0.0,0.6688982874532499,0,0.0,0.642814185849718,0,0.0
15.0,3,0.0,0.0,8.058350469030515,1,0.0,0.6323053891364473,2,0.0,0.5890955465084987,3,0.0
20.0,0,0.0,0.0,9.57577406700848,0,0.0,0.6740065525045369,0,0.0,0.6618382083120516,0,0.0
25.0,3,1.0,0.03125,9.415801796426546,1,0.0,0.653138402406157,2,1.0,0.6457307781047572,3,1.0
30.0,4,13.0,0.325,8.958828283909515,1,2.0,0.6012135729762315,2,6.0,0.5443939076534583,3,8.0
35.0,3,17.0,0.3953488372093023,8.435711083678619,0,1.0,0.6739491461725107,2,8.0,0.49935239678570204,2,9.0
40.0,6,42.0,0.8571428571428571,8.611527657684066,2,7.0,0.6469229333579766,3,21.0,0.5191868222449906,5,28.0
45.0,13,80.0,1.6666666666666667,7.073891478605827,6,19.0,0.378827426280914,6,41.0,0.4900434079524793,12,60.0
50.0,11,101.0,1.9803921568627452,7.1533912112430444,1,16.0,0.49759267978334537,8,71.0,0.37708819259441545,9,87.0
55.0,10,110.0,2.156862745098039,6.675904833786146,1,8.0,0.435727070181997,9,110.0,0.32550957801565106,10,118.0
60.0,12,63.0,1.26,6.386867953394673,4,38.0,0.4098927301663323,8,154.0,0.4183687368357509,12,192.0
65.0,14,101.0,2.061224489795918,4.800373048532576,5,32.0,0.3268521643605814,9,188.0,0.24560198906750125,14,220.0
70.0,16,128.0,2.4615384615384617,5.3308403186651825,2,28.0,0.4523351185286516,14,246.0,0.21323764863050013,16,274.0
75.0,14,75.0,1.3157894736842106,6.181617127893851,2,3.0,0.494726348068881,11,232.0,0.20058061345612307,13,235.0
80.0,12,58.0,0.9830508474576272,6.947177151255435,3,13.0,0.6248994116796927,9,198.0,0.1627985703865382,12,211.0
85.0,8,48.0,0.8,7.508680043273474,0,19.0,0.6579777987418337,8,168.0,0.25215852801145866,8,187.0
90.0,6,16.0,0.25806451612903225,6.590036759692862,2,21.0,0.4504396386876228,4,171.0,0.3107726260178036,6,192.0
95.0,10,26.0,0.4482758620689655,5.675088639531797,5,25.0,0.36286266670626643,4,163.0,0.32059445185239077,9,188.0
100.0,8,17.0,0.2833333333333333,4.7419266184419255,3,22.0,0.33200493838691525,5,141.0,0.2733923429018187,8,163.0
105.0,13,40.0,0.6557377049180327,5.197095475972518,5,35.0,0.40629454779460616,7,164.0,0.23542130610048215,12,199.0
110.0,21,112.0,1.75,4.681843290841874,8,69.0,0.4448064356634296,12,200.0,0.13045711144585873,20,269.0
115.0,20,130.0,1.9402985074626866,4.050266512187395,10,123.0,0.2529879815338368,10,227.0,0.15986804597587553,20,350.0
120.0,25,200.0,2.898550724637681,4.301589294323786,15,178.0,0.18055384809323358,10,247.0,0.2022418480296404,25,425.0
125.0,24,268.0,3.671232876712329,4.532035519767203,15,253.0,0.15612781154113847,9,234.0,0.21531049420692577,24,487.0
130.0,32,370.0,5.068493150684931,4.259350642485772,16,332.0,0.16706352571614488,15,289.0,0.19131033503335468,31,621.0
135.0,34,290.0,3.918918918918919,3.6576455880150487,12,309.0,0.18237524499653446,20,367.0,0.1527159063164768,32,676.0
140.0,19,128.0,1.7297297297297298,4.498537521005128,3,244.0,0.33842000235956343,15,423.0,0.18686560461160664,18,667.0
145.0,15,130.0,1.7105263157894737,4.758157863825093,2,201.0,0.37114206300814273,12,439.0,0.1929635574123806,14,640.0
150.0,25,224.0,2.871794871794872,5.528189099129477,5,185.0,0.34644239270629157,19,467.0,0.21466781842876104,24,652.0
155.0,32,359.0,4.544303797468355,5.10380974072759,9,210.0,0.23778905746934498,22,546.0,0.18918323900934986,31,756.0
160.0,35,481.0,6.166666666666667,5.343350859859589,8,203.0,0.2527482140007361,25,665.0,0.24275393583418534,33,868.0
