step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.568619152259392,1,0.0,0.12786106202010059,1,0.0,0.23321809161270393,2,0.0
10.0,0,0.0,0.0,8.391504279874374,0,0.0,0.6561949393050506,0,0.0,0.5776560498682147,0,0.0
15.0,4,2.0,0.1,7.7007583239250605,2,2.0,0.5419261240843608,2,0.0,0.5946744589337323,4,2.0
20.0,1,7.0,0.2692307692307692,8.654155944250968,1,7.0,0.5930075490108908,0,0.0,0.6976329296690087,1,7.0
25.0,4,8.0,0.25806451612903225,8.104518244230793,1,0.0,0.6111453751989969,3,8.0,0.6253847880385365,4,8.0
30.0,3,7.0,0.17073170731707318,8.177349300579298,2,7.0,0.5409927549785171,1,0.0,0.6505785187348783,3,7.0
35.0,4,7.0,0.14893617021276595,7.9281693856580615,1,2.0,0.615283922157821,2,2.0,0.42787895917234803,3,4.0
40.0,10,42.0,0.8571428571428571,8.193993543694397,3,8.0,0.51727027837436,5,19.0,0.5209304079639139,8,27.0
45.0,13,87.0,1.6415094339622642,7.19428065681889,6,33.0,0.3920856879700715,6,45.0,0.4671694697083747,12,78.0
50.0,15,110.0,2.1153846153846154,6.005785533381699,2,27.0,0.46213440931323607,12,93.0,0.3324801546093084,14,120.0
55.0,19,189.0,3.7058823529411766,5.9342230443708885,6,39.0,0.3891758787591039,12,140.0,0.30195287374143204,18,179.0
60.0,18,246.0,4.823529411764706,5.940703114645512,3,42.0,0.36489606887424014,14,202.0,0.30422490175963196,17,244.0
65.0,19,255.0,4.811320754716981,5.2691751190736005,4,30.0,0.39974857829755756,15,274.0,0.15479129092863053,19,304.0
70.0,21,141.0,2.5636363636363635,4.419572662194807,8,81.0,0.39777343302811435,13,309.0,0.11424928912083164,21,390.0
75.0,16,115.0,1.9827586206896552,4.379039196601783,6,72.0,0.3260566268803126,10,298.0,0.15273407080779713,16,370.0
80.0,25,170.0,2.7868852459016393,3.5208079828784826,12,119.0,0.26783743469021726,13,304.0,0.1343669914367819,25,423.0
85.0,17,86.0,1.2835820895522387,4.288887034214212,5,105.0,0.3144312679936247,12,282.0,0.25588682402844426,17,387.0
90.0,11,43.0,0.6142857142857143,3.914825768994447,3,86.0,0.24593797699526515,8,288.0,0.26094367856352846,11,374.0
95.0,15,41.0,0.5466666666666666,4.470083289127897,7,105.0,0.20321264397167227,8,269.0,0.26516955879070647,15,374.0
100.0,22,90.0,1.1842105263157894,4.675513359468718,15,159.0,0.20527065813818016,7,266.0,0.2808556767342924,22,425.0
105.0,26,110.0,1.375,4.09661520581142,14,174.0,0.26579948820892507,11,307.0,0.16866470967417635,25,481.0
110.0,23,155.0,2.066666666666667,4.074068654097734,5,140.0,0.32329819183289077,17,372.0,0.11378324339588186,22,512.0
115.0,21,98.0,1.2894736842105263,3.184648062821702,7,133.0,0.2228453992199696,14,421.0,0.12996291892448417,21,554.0
120.0,25,89.0,1.0853658536585367,3.7065644391014834,16,156.0,0.15190740210474013,9,424.0,0.18019788949495547,25,580.0
125.0,27,163.0,2.0123456790123457,3.5439380595094234,16,210.0,0.18055982512725927,11,416.0,0.20296875651769775,27,626.0
130.0,37,281.0,3.3855421686746987,3.287953335143149,18,296.0,0.14973450720872308,18,486.0,0.1706635386179123,36,782.0
135.0,48,412.0,4.681818181818182,2.6228760620398277,23,397.0,0.12761480516343585,24,542.0,0.14295525218733238,47,939.0
140.0,35,329.0,3.696629213483146,3.7589510838133924,18,406.0,0.21846688118897362,16,547.0,0.18650462338994042,34,953.0
145.0,25,188.0,2.160919540229885,5.026634295102325,10,301.0,0.3555926344922684,15,563.0,0.18203909493794293,25,864.0
150.0,25,163.0,1.8953488372093024,5.184087171240713,8,234.0,0.35973155139834967,17,613.0,0.18967461114271783,25,847.0
155.0,28,121.0,1.4069767441860466,4.461617552955141,13,241.0,0.1926795293463709,14,597.0,0.1990578573558691,27,838.0
160.0,31,177.0,2.107142857142857,4.31728181298444,14,291.0,0.17852794075392703,16,638.0,0.18580423638477367,30,929.0
165.0,23,133.0,1.5465116279069768,4.177446589317861,4,240.0,0.2701586826554551,18,728.0,0.15482974767269322,22,968.0
170.0,20,111.0,1.3058823529411765,3.891077288501113,4,135.0,0.28425946653075973,15,794.0,0.17225229449539226,19,929.0
175.0,24,166.0,1.8444444444444446,4.917901048685808,7,132.0,0.25611979781541,16,808.0,0.22613041509656115,23,940.0
180.0,30,289.0,3.10752688172043,5.560919023187454,10,176.0,0.25047593498564624,19,873.0,0.23877785496492668,29,1049.0
185.0,36,395.0,4.072164948453608,5.444499547441974,12,193.0,0.20863130793292367,22,971.0,0.243701165310634,34,1164.0
190.0,41,490.0,5.212765957446808,5.139716071653273,14,221.0,0.259403775024372,26,1083.0,0.22535036732399563,40,1304.0
195.0,43,624.0,7.090909090909091,4.160480629828877,11,192.0,0.20959622101703684,31,1217.0,0.20529291698990323,42,1409.0
200.0,37,713.0,8.388235294117647,3.4074265546100344,1,187.0,0.30764610177139295,35,1379.0,0.15697771438076896,36,1566.0
205.0,42,850.0,9.659090909090908,3.5112519224653767,6,173.0,0.24346275346272225,35,1539.0,0.14264839540313945,41,1712.0
210.0,39,998.0,11.340909090909092,3.9424231426747256,6,166.0,0.22353014062391519,32,1670.0,0.1299413481543456,38,1836.0
215.0,39,1168.0,12.835164835164836,4.173369559356818,5,144.0,0.25114421317493785,33,1814.0,0.12876315958875756,38,1958.0
220.0,41,1173.0,12.612903225806452,3.7027021798563333,6,134.0,0.22774688030674,35,1850.0,0.13416044966570223,41,1984.0
225.0,37,941.0,10.01063829787234,3.1439600155255767,1,182.0,0.21689959624435748,35,2019.0,0.11347974174884046,36,2201.0
230.0,44,799.0,8.237113402061855,3.3915197605852443,5,178.0,0.3003067254662996,38,2203.0,0.08432578484022574,43,2381.0
235.0,44,655.0,6.55,3.1743644810391487,4,117.0,0.3238138353567216,40,2268.0,0.07459252088099075,44,2385.0
240.0,49,641.0,6.223300970873787,2.959376581157813,8,162.0,0.26486074164487305,41,2394.0,0.08646794435319179,49,2556.0
245.0,51,390.0,3.823529411764706,2.5695761064070424,14,215.0,0.1154088325433786,37,2517.0,0.12210340131952613,51,2732.0
250.0,45,357.0,3.606060606060606,3.070626655429997,14,241.0,0.09477128855148759,31,2605.0,0.17295951061198656,45,2846.0
255.0,53,555.0,5.4411764705882355,3.570736334276096,13,240.0,0.15381291462478272,40,2745.0,0.1706365263979063,53,2985.0
260.0,54,662.0,6.554455445544554,3.8502155349187355,12,227.0,0.20078698640455198,42,2930.0,0.1635720729641237,54,3157.0
265.0,49,683.0,6.631067961165049,3.452283371028347,13,267.0,0.2746729332246363,36,2953.0,0.1358542180920666,49,3220.0
270.0,41,279.0,2.657142857142857,3.3127853410275443,4,222.0,0.3515648384732331,36,3105.0,0.10688407276212336,40,3327.0
275.0,48,374.0,3.5283018867924527,3.394083280733903,6,124.0,0.3180619856016606,41,3298.0,0.0950375149668561,47,3422.0
280.0,46,308.0,2.9056603773584904,3.828188242047999,7,84.0,0.2933022448807459,37,3459.0,0.11691840432255503,44,3543.0
285.0,60,532.0,4.97196261682243,3.295637495782749,12,113.0,0.2434356925285095,47,3675.0,0.08668409002266547,59,3788.0
290.0,64,745.0,6.898148148148148,2.612023475605121,11,148.0,0.1948832381877615,52,3924.0,0.08105775392641873,63,4072.0
295.0,66,914.0,8.622641509433961,1.9237397174681183,14,214.0,0.14891114695424357,51,4162.0,0.08765198552711441,65,4376.0
300.0,61,949.0,8.787037037037036,2.32578173297819,18,296.0,0.15282666428457856,42,4341.0,0.11459338208126285,60,4637.0
305.0,66,1027.0,9.08849557522124,3.1387622337786913,17,304.0,0.2161038684001042,48,4534.0,0.11456292591885574,65,4838.0
310.0,59,1070.0,9.304347826086957,3.7567025191401857,14,239.0,0.28484022111164375,44,4739.0,0.10301877732681054,58,4978.0
315.0,72,1327.0,11.058333333333334,3.345086112491568,19,276.0,0.269026088857769,52,4982.0,0.05176778329432172,71,5258.0
320.0,64,988.0,8.444444444444445,2.7002781096455277,24,376.0,0.17587216612461876,39,5132.0,0.07539203824064415,63,5508.0
325.0,67,725.0,6.041666666666667,2.294498755261961,19,470.0,0.1568426043818834,47,5241.0,0.05266704520880425,66,5711.0
330.0,59,451.0,3.727272727272727,2.74521452317219,10,448.0,0.20354748113114018,48,5443.0,0.07798858662597288,58,5891.0
335.0,55,472.0,3.966386554621849,3.280482619755712,13,428.0,0.2014542400932117,41,5589.0,0.1046731987118038,54,6017.0
340.0,55,484.0,4.067226890756302,3.707968130414121,11,414.0,0.20703232075619832,43,5604.0,0.12165976749557061,54,6018.0
